timestamp,usdtBalance,bitcoinBalance,bitcoinValue,assetValue
1625529600.0,1495982.4408796574,0.0,0.0,1495982.4408796574
1627084800.0,1121986.830659743,11.056846166715378,373995.61021991435,1495982.4408796574
1627344000.0,779100.762814499,19.748067596433614,779100.762814499,1558201.525628998
1627776000.0,391655.03171133937,29.463770901317705,1174965.095134018,1566620.1268453575
1629504000.0,0.0,37.4770419211545,1831720.4055299633,1831720.4055299633
1630454400.0,457401.67509140255,28.107781440865875,1372205.0252742076,1829606.7003656102
1630540800.0,0.0,37.390544972593425,1842392.9301430604,1842392.9301430604
1631145600.0,433595.7157201824,28.042908729445074,1300787.1471605473,1734382.8628807296
1631404800.0,862658.2952442502,18.72807687076525,862658.2952442502,1725316.5904885004
1631750400.0,0.0,36.794975908300856,1756886.5096695493,1756886.5096695493
1632182400.0,747881.8020705554,18.397487954150428,747881.8020705554,1495763.6041411108
1632614400.0,1157036.8748616735,8.9270510720736,385678.9582872245,1542715.833148898
1632700800.0,1533513.8289038045,0.0,0.0,1533513.8289038045
1633132800.0,1150135.3716778534,8.042865326378497,383378.4572259512,1533513.8289038045
1633305600.0,386515.9789897714,23.554977359499997,1159547.9369693142,1546063.9159590856
1633478400.0,0.0,30.541485352345155,1689652.7024448614,1689652.7024448614
1635379200.0,462569.8840896126,22.906114014258865,1387709.6522688377,1850279.5363584503
1635465600.0,0.0,30.337815095984183,1888310.5574563243,1888310.5574563243
1637107200.0,457856.7885378385,22.753361321988137,1373570.3656135155,1831427.154151354
1637280000.0,889724.6877737022,15.318054517705612,889724.6877737022,1779449.3755474044
1638403200.0,1316350.1218544987,7.76662726478865,438783.3739514996,1755133.4958059983
1639008000.0,1686015.1731257383,0.0,0.0,1686015.1731257383
1640304000.0,1264511.3798443037,8.29958971611198,421503.79328143457,1686015.1731257383
1640736000.0,1650124.4273573835,0.0,0.0,1650124.4273573835
